year,meeting_number,speaker,party,sentence
2023,74,Peter Skaarup (DD),DD,"Er der nogen i regeringen, der gør noget ved det?"
2023,74,Peter Skaarup (DD),DD,"Ikke rigtigt, vel?"
2023,74,Peter Skaarup (DD),DD,"Man kan så kigge på, hvad der er foregået i de her halvandet år, regeringen har siddet."
2023,74,Peter Skaarup (DD),DD,"Ja, eksempelvis har man lempet grænsekontrollen."
2023,74,Peter Skaarup (DD),DD,"Altså, noget fuldstændig logisk i en tid med terrorvirksomhed, i en tid med rekordagtige tal på migranter, der kommer til Europa – så lemper man grænsekontrollen."
2023,74,Peter Skaarup (DD),DD,"Altså, hvad er det for noget?"
2023,74,Peter Skaarup (DD),DD,"Nå, videre."
2023,74,Peter Skaarup (DD),DD,"I november kunne Berlingske afsløre, at der i perioden fra 1980'erne til 2010'erne er tilladt mere end 1.200 ægteskaber mellem ikkevestlige mindreårige piger og ældre mænd i Danmark."
2023,74,Peter Skaarup (DD),DD,"Vi har så sent som i februar måned været vidne til, at en mindreårig muslimsk pige er blevet giftet bort ved en religiøs vielse, mens hun boede i Aarhus."
2023,74,Peter Skaarup (DD),DD,"Alligevel er der ikke nogen, der er dømt efter lovgivningen, der forbyder både borgerlige og religiøse vielser af mindreårige."
2023,74,Peter Skaarup (DD),DD,"Så barnebrude er faktisk fortsat et problem, selv om alle gerne vil bekæmpe det, i islamiske miljøer i Danmark."
2023,74,Peter Skaarup (DD),DD,"Har vi så en regering her, der gør noget ved det?"
2023,74,Peter Skaarup (DD),DD,"Jo altså, vi har en socialminister, der kalder den her sag for Berlingskes afdækning af statsautoriseret pædofili."
2023,74,Peter Skaarup (DD),DD,"Altså, vi har en regering, der vil undersøge sagen."
2023,74,Peter Skaarup (DD),DD,"Vi har en regering, der siger, at den selvfølgelig er imod barnebrude, men gør man noget ved det?"
2023,74,Peter Skaarup (DD),DD,"Nej, ingenting, og det er under al kritik."
2023,74,Peter Skaarup (DD),DD,"Det er jo altså kritisk, når der ikke er overensstemmelse mellem det, man siger, man vil, og det, man så rent faktisk gør."
2023,74,Peter Skaarup (DD),DD,"Om det så hedder at slå søm i, eller hvad der skal ske fra regeringens side, kan vi diskutere, men noget må der ske, regering."
2023,74,Peter Skaarup (DD),DD,"Det kan ikke nytte noget, at man taler om proces hele tiden."
2023,74,Peter Skaarup (DD),DD,"Så vil jeg på tre partiers vegne, Det Konservative Folkeparti, Liberal Alliance og Danmarksdemokraterne, læse en vedtagelsestekst op med formandens tilladelse, og den lyder sådan her: Forslag til vedtagelse »Folketinget konstaterer, at indvandringen fra især ikkevestlige lande har medført store udfordringer."
2023,74,Peter Skaarup (DD),DD,"Disse udfordringer er blevet endnu tydeligere efter Hamas' terrorangreb på, hvor udlændinge på gader og stræder i Danmark har støttet antisemitiske demonstrationer samt givet udtryk for foragt for vestlige værdier som f.eks. ytringsfriheden, ligestilling mellem kønnene og seksuelle minoriteters rettigheder."
2023,74,Peter Skaarup (DD),DD,"Samtidig konstaterer Folketinget, at fænomener som parallelle retssystemer, barnebrude og negativ social kontrol er et stort problem i ikkevestlige miljøer."
2023,74,Peter Skaarup (DD),DD,"Derfor ser Folketinget med alvor på regeringens udlændingepolitik, der på ingen måde tager et konsekvent opgør med disse udfordringer."
2023,74,Peter Skaarup (DD),DD,Derfor opfordrer Folketinget regeringen til at føre en stram udlændingepolitik.
2023,74,Peter Skaarup (DD),DD,"Det er vigtigere end nogensinde før, at tilstrømningen er lav og integrationen styrkes, så parallelsamfundene i Danmark, hvor man lever efter andre værdier, der ikke er forenelige med værdierne, som demokratiske stater som Danmark bygger på, ikke vokser.« (Forslag til vedtagelse nr. V 62)."
2023,74,Peter Skaarup (DD),DD,Første næstformand
2009,77,Marianne Jelved (RV),RV,Tak.
2009,77,Marianne Jelved (RV),RV,"Jeg vil gerne indlede med at erklære mig enig i det svar, integrationsministeren gav på beslutningsforslaget."
2009,77,Marianne Jelved (RV),RV,"Så kunne jeg jo lade det være ved det, men det vil jeg ikke, for jeg synes, det en interessant diskussion, som Dansk Folkeparti rejser."
2009,77,Marianne Jelved (RV),RV,"I virkeligheden er det to diskussioner, der bliver rejst under spørgsmålet: Skal minareter forbydes i Danmark?"
2009,77,Marianne Jelved (RV),RV,"Dansk Folkeparti har den opfattelse – og det lyder, som om Dansk Folkeparti ved, at sådan er det – at mange mennesker i Danmark oplever, at de ikke kan øve politisk indflydelse på udviklingen i Danmark, især efter EUintegrationen."
2009,77,Marianne Jelved (RV),RV,"Det synes jeg er rigtig ærgerligt at Dansk Folkeparti ikke dokumenterer, hvor de tal eller de undersøgelser er henne, for det synes jeg ville være en mægtig god del af argumentationen i bemærkningerne."
2009,77,Marianne Jelved (RV),RV,"Det, der karakteriserer bemærkningerne, er jo bemærkninger til folkeafstemningen som institution i et demokrati."
2009,77,Marianne Jelved (RV),RV,Det er jo ikke en argumentation for eller imod bygning af minareter – det fylder tre linjer.
2009,77,Marianne Jelved (RV),RV,"Hvis man er venlig, fylder det tre linjer, selv om det er to linjer plus et ord."
2009,77,Marianne Jelved (RV),RV,"Resten af bemærkningerne handler om, hvordan man kan bruge folkeafstemninger til nogle bestemte pædagogiske formål."
2009,77,Marianne Jelved (RV),RV,"Det behøver hr. Jesper Langballe ikke at ryste på hovedet over, for det er faktisk rigtigt."
2009,77,Marianne Jelved (RV),RV,"Så vil jeg sige, at vi jo har været rigtig heldige med meget af den demokratiudvikling, vi har haft i Danmark, med netop at fastholde borgernes interesse i det politiske arbejde."
2009,77,Marianne Jelved (RV),RV,"Vi er heldige at have forholdstalsvalg, og det betyder også, at vi har rigtig mange partier at vælge imellem."
2009,77,Marianne Jelved (RV),RV,"Det vil sige, at der er rigtig mange valgmuligheder for borgerne til at finde nogle, der repræsenterer deres synspunkter, holdninger og værdier bedre end andre."
2009,77,Marianne Jelved (RV),RV,Det synes jeg er en fantastisk fordel.
2009,77,Marianne Jelved (RV),RV,"Jeg synes – selv om jeg er uenig i rigtig meget af det, Dansk Folkeparti står for – at det er en fordel, at Dansk Folkeparti har adgang til Folketingets talerstol og indflydelse på lige fod med alle andre partier."
2009,77,Marianne Jelved (RV),RV,"Jeg synes, at det er ærgerligt, at vi har mistet Kristendemokraterne og CD, for at sige det, som det er, for det var også nogle talerør for bestemte holdninger i samfundet."
2009,77,Marianne Jelved (RV),RV,"Partierne repræsenterer jo deres vælgere og den politik, som de gik til valg på i sin tid, sidste gang der var folketingsvalg."
2009,77,Marianne Jelved (RV),RV,"Så jeg synes, det er lidt ærgerligt, at bemærkningerne koncentrerer sig om argumentet for brug af folkeafstemninger i stedet for at koncentrere sig om argumenter for og imod bygning af minareter."
2009,77,Marianne Jelved (RV),RV,"Den demokratiske indflydelse sker jo på mange andre måder end ved folkeafstemninger, som jo er en form for direkte demokrati, som vi plejer at kalde det."
2009,77,Marianne Jelved (RV),RV,"Det sker jo i dialog og i samarbejde og ved al den kommunikation, som bl.a. folketingsmedlemmer og lokalpolitikere har med borgerne på kryds og tværs døgnet rundt, året rundt."
2009,77,Marianne Jelved (RV),RV,"Jeg synes, at folkeafstemninger er et meget nødvendigt redskab i et demokrati, og derfor er det jo også ganske bestemte grundlæggende ændringer, der kræver folkeafstemninger i Danmark."
2009,77,Marianne Jelved (RV),RV,"I Det Radikale Venstre er vi meget interesserede i at nedsætte en grundlovskommission, og vi har faktisk et forslag om, at borgerne – og så kan man diskutere, hvor mange der skal til – skal kunne stille krav om en folkeafstemning ved at samle tilpas mange underskrifter."
2009,77,Marianne Jelved (RV),RV,Det skal jo så fastsættes i en grundlovsændring.
2009,77,Marianne Jelved (RV),RV,"Så det ville da være interessant, hvis Dansk Folkeparti ville være med til at argumentere for en grundlovskommission, så vi kunne ændre på grundloven og bl.a. få det gjort til en del af grundloven, at borgerne kan tage initiativ til en folkeafstemning."
2009,77,Marianne Jelved (RV),RV,"Det vil Det Radikale Venstre sådan set gerne støtte Dansk Folkeparti i, men vi kan ikke støtte det her forslag."
2009,77,Marianne Jelved (RV),RV,Den fg. formand
2017,10,Aaja Chemnitz Larsen (IA),IA,Tak for lovforslaget.
2017,10,Aaja Chemnitz Larsen (IA),IA,Inuit Ataqatigiit glæder sig over det første selvstændige lovforslag om beskyttelse af havmiljøet i den eksklusive økonomiske zone omkring Grønland.
2017,10,Aaja Chemnitz Larsen (IA),IA,"Vi bemærker, at det er blevet udarbejdet i tæt dialog med naalakkersuisut og tager højde for de grønlandske forhold."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Det betyder bl.a., at der ikke tages højde for en EUlovgivning, hvilket er hensigtsmæssigt i den her sammenhæng, i betragtning af at Grønland ikke er medlem af EU."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Lovforslaget er tilpasset den virkelighed og de geografiske forhold, der eksisterer i Grønland, hvilket er positivt og et skridt i den rigtige retning."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Ofte oplever vi, at kongelige anordninger sætter danske love eller dele af danske love i kraft for Grønland."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Disse forholder sig ikke altid til de anderledes samfundsforhold eller anderledes geografiske forhold, som der er på tværs af Danmark og Grønland."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Derfor glæder det Inuit Ataqatigiit, at dette lovforslag er den første selvstændige lov for Grønland om beskyttelse af det grønlandske havmiljø."
2017,10,Aaja Chemnitz Larsen (IA),IA,"I Grønland lever vi af havet og de ressourcer, som der er i havet."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Fiskeriet er stadig væk vores største hovederhverv, og samtidig ser vi også, at turismen i Grønland siger."
2017,10,Aaja Chemnitz Larsen (IA),IA,En øget aktivitet i havet omkring Grønland øger behovet for klare rammer for beskyttelse af havmiljøet.
2017,10,Aaja Chemnitz Larsen (IA),IA,"Hovedbudskabet i lovforslaget er, at forureneren betaler, og det mener vi er rimeligt og er på sin plads."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Vi bemærker desuden, at regeringens egen Arktisanalyse på forsvarsområdet konstaterede, at der er et behov for at styrke overvågningen i hele Grønland."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Dette gør sig gældende både på land, i luften, men også når det drejer sig om Grønlands havområde."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Fra Inuit Ataqatigiits side er vi særlig optaget af, hvordan regeringen vil styrke overvågningen af skibe, ubåde m.m. i Grønlands farvand i den eksklusive økonomiske zone."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Vi opfordrer derfor til, at regeringen er med til at sikre, at der kommer til at være en styrket overvågning i hele Grønland."
2017,10,Aaja Chemnitz Larsen (IA),IA,"Lovforslaget bemærker vi bliver fulgt op af en række bekendtgørelser, hvilket vi bakker op fra Inuit Ataqatigiits side, og samlet set tilslutter vi os lovforslaget."
2017,10,Aaja Chemnitz Larsen (IA),IA,Mange tak.
2017,10,Aaja Chemnitz Larsen (IA),IA,Første næstformand
2016,85,Trine Bramsen (S),S,"Altså, jeg må sige, og det lyder sådan lidt hårdt,"
2016,85,Trine Bramsen (S),S,til fru
2013,6,Inger Støjberg (V),V,"Jeg tror nok, at det ligger væsentligt uden for lovforslaget, som det ligger her, i og med at det er en diskussion om, hvordan Flygtningenævnet skal sammensættes."
2013,6,Inger Støjberg (V),V,"Men den diskussion synes jeg at vi skal tage i udvalget, og det er en diskussion, som jeg også meget gerne vil tage med Dansk Folkeparti."
2013,6,Inger Støjberg (V),V,"Men lad mig sige det sådan, at jeg kan se både fordele og ulemper ved det."
2013,6,Inger Støjberg (V),V,"Lad os tage diskussionen om det, men jeg synes bare ikke, det nødvendigvis hører hjemme, lige når vi behandler det her lovforslag."
2013,6,Inger Støjberg (V),V,Anden næstformand
2015,92,Henning Hyllested (EL),EL,"Det var lige for at rette den misforståelse, som hr. Rasmus Jarlov gjorde sig skyldig i, da han sagde, at det her forslag var sådan et drilleforslag over for Socialdemokraterne."
2015,92,Henning Hyllested (EL),EL,"Det er klart, at når vi har været hårde ved Socialdemokraterne i dag, er det selvfølgelig, fordi vi anser dem for at være en allieret i kampen mod social dumping, og her synes vi simpelt hen at de svigter."
2015,92,Henning Hyllested (EL),EL,Så det er sådan set ikke et drilleforslag.
2015,92,Henning Hyllested (EL),EL,"Jeg havde ikke i min vildeste fantasi forestillet mig, at Socialdemokraterne kunne finde på at stemme imod det her eller ikke gå med på det, men lad nu det være."
2015,92,Henning Hyllested (EL),EL,"Jeg kan forstå på ordføreren, at der ligesom skal være plads til Uber, men at der samtidig skal stilles de samme krav til hele branchen."
2015,92,Henning Hyllested (EL),EL,"Det betyder vel alt andet lige, hvis man skal tage Ubers forretningsmodel alvorligt, at der skal slækkes på kravene, og at det så vil være De Konservatives indspil til forhandlingerne om den nye taxalovgivning."
2015,92,Henning Hyllested (EL),EL,Tredje næstformand
2009,105,Marlene Harpsøe (DF),DF,"Til hr. Ole Vagn Christensen vil jeg først sige, at man ikke nødvendigvis er ledighedstruet, hvis man er ufaglært."
2009,105,Marlene Harpsøe (DF),DF,Det er man jo ikke nødvendigvis.
2009,105,Marlene Harpsøe (DF),DF,"Det kan man være, det er der ikke nogen tvivl om."
2009,105,Marlene Harpsøe (DF),DF,"Det er da også min klare opfattelse, at hvis man som virksomhed kan vælge mellem en ufaglært og faglært, vil man helst vælge den faglærte, som netop har de kompetencer, som man måtte efterspørge."
2009,105,Marlene Harpsøe (DF),DF,"Jeg forstod det sådan, at det handlede om, om man kunne overleve på en SU, altså ikke en SVU, men en SU, hvis man tog nogle gymnasiefag eller lignende."
2009,105,Marlene Harpsøe (DF),DF,"Det tror jeg faktisk godt at man kan, og det er der rigtig, rigtig mange unge mennesker over hele landet der gør hver dag."
2009,105,Marlene Harpsøe (DF),DF,"Hvis man er enlig mor, kan man også få forsørgertillæg."
2009,105,Marlene Harpsøe (DF),DF,Man har mulighed for at arbejde ved siden af sine studier.
2009,105,Marlene Harpsøe (DF),DF,"Så det er der rigtig mange der allerede gør i dag, og jeg synes i hvert fald, at man skal passe på med at tale ned til de studerende, som i dag faktisk lever på en SU."
2009,105,Marlene Harpsøe (DF),DF,Fjerde næstformand
2021,109,Christina Thorholm (RV),RV,"Ordføreren nævner et trist eksempel på forståelsen af ydelser i hjemmeplejen, altså at man f.eks. ikke kan yde smøring af benene, når den ældre borger ønsker det."
2021,109,Christina Thorholm (RV),RV,Det mener jeg ikke.
2021,109,Christina Thorholm (RV),RV,"Det er en fortolkning, det er en kultur ude i hjemmeplejen, som ikke kan forklares i den lovgivning."
2021,109,Christina Thorholm (RV),RV,"Den hjemmepleje kunne have ydet det uden nogen problemer, og det fører lidt til den konklusion, som jeg hører ordføreren taler ind i, altså at vi har det her minutsystem, fordi vi har private og offentlige leverandører."
2021,109,Christina Thorholm (RV),RV,Sådan behøver vi jo ikke at se på det.
